      8	   1437
     19	   1000
     28	   1250
     29	   1250
     39	   1437
     40	   1576
     42	   1250
     72	   1340
     79	   1250
     86	   1250
     87	   1000
     88	   1356
    100	   1174
    101	   1250
    102	   1183
    113	   1435
    115	   1289
    116	   1449
    118	   1225
    119	   1000
    120	   1447
    131	   1435
    137	   1367
    144	   2000
    145	   1000
    159	   2000
    160	   2000
    166	   1250
    199	   2000
    201	   1343
    202	   1237
    207	   1072
    209	   1014
    210	   1027
    233	   1000
    237	   1000
    266	   1250
    286	   1250
    299	   2000
    301	   1765
    302	   1750
    303	   1524
    304	   1468
    305	   1682
    308	   1846
    313	   1031
    345	   2000
    403	   1701
    408	   2000
    410	   2000
    412	   1750
    413	   1972
    414	   1448
    415	   1347
    417	   1369
    418	   1508
    419	   1000
    527	   2000
    529	   1806
    530	   2000
    531	   1661
    532	   1625
    533	   1755
    534	   1435
    550	   1698
    576	   1293
    599	   1500
    620	   1250
    621	   1250
    644	   1869
    648	   2000
    649	   1984
    650	   1816
    652	   1727
    653	   1704
    654	   1553
    656	   1408
    659	   1250
    699	   1254
    739	   1712
    773	   1945
    779	   2000
    780	   2000
    783	   1658
    784	   1632
    785	   1864
    787	   1793
    790	   1205
    792	   1157
    828	   1387
    832	   1500
    857	   2000
    883	   1288
    909	   1565
    914	   2000
    915	   1976
    918	   1558
    919	   1750
    920	   1919
    921	   1719
    922	   1359
    923	   1311
    926	   1485
    927	   1250
    967	   1433
   1019	   1250
   1053	   2000
   1054	   1852
   1056	   1772
   1057	   1750
   1060	   1285
   1061	   1441
   1064	   1223
   1066	   1034
   1077	   1560
   1106	   1000
   1130	   1675
   1131	   1872
   1163	   1250
   1196	   1962
   1197	   2000
   1198	   2000
   1201	   1659
   1202	   1498
   1203	   1849
   1205	   1350
   1206	   1422
   1207	   1387
   1210	   1064
   1222	   1295
   1275	   2000
   1350	   1769
   1351	   1662
   1352	   2000
   1353	   2000
   1354	   1908
   1355	   1462
   1356	   1427
   1357	   1819
   1358	   1376
   1359	   1400
   1360	   1542
   1361	   1215
   1364	   1214
   1375	   1440
   1425	   1764
   1426	   1735
   1427	   1511
   1428	   1609
   1448	   1093
   1466	   1250
   1472	   1250
   1473	   1250
   1505	   1731
   1506	   1529
   1507	   1722
   1508	   2000
   1509	   1980
   1510	   1425
   1511	   1579
   1512	   1279
   1513	   1512
   1514	   1301
   1515	   2000
   1519	   1087
   1521	   1413
   1522	   1046
   1568	   2000
   1573	   1000
   1575	   1163
   1580	   2000
   1581	   2000
   1622	   1231
   1632	   1250
   1633	   1250
   1665	   1676
   1666	   2000
   1667	   1702
   1668	   1578
   1669	   1306
   1670	   1276
   1671	   1329
   1672	   1560
   1673	   1870
   1674	   1750
   1679	   1164
   1680	   1500
   1681	   1125
   1682	   1074
   1689	   1520
   1720	   1105
   1728	   1000
   1729	   1000
   1730	   1000
   1731	   1000
   1732	   2000
   1733	   1641
   1737	   1179
   1738	   1430
   1756	   1036
   1762	   1204
   1779	   1284
   1780	   1250
   1781	   1250
   1827	   1670
   1828	   1535
   1829	   1452
   1830	   1392
   1831	   1659
   1832	   1396
   1833	   1256
   1834	   1345
   1835	   1395
   1836	   2000
   1837	   1274
   1840	   1095
   1841	   1770
   1842	   1250
   1843	   1093
   1893	   1000
   1894	   1250
   1910	   1198
   1920	   2000
   1926	   1878
   1940	   1039
   1941	   1250
   1942	   1250
   1959	   1250
   1981	   1652
   1992	   1424
   1993	   1361
   1994	   1640
   1995	   1354
   1997	   1500
   1998	   1511
   1999	   1410
   2000	   1500
   2001	   1797
   2005	   1022
   2006	   1653
   2007	   1024
   2059	   1068
   2060	   1250
   2064	   1572
   2074	   1297
   2075	   1292
   2076	   1053
   2077	   1144
   2086	   1568
   2090	   1450
   2091	   2000
   2104	   2000
   2105	   1250
   2106	   1250
   2107	   1250
   2108	   1250
   2157	   1955
   2158	   1379
   2159	   1463
   2160	   1455
   2161	   1217
   2162	   1375
   2165	   1299
   2166	   1500
   2167	   1177
   2171	   1301
   2214	   1067
   2219	   1021
   2220	   1576
   2223	   1108
   2224	   1204
   2226	   1019
   2229	   1750
   2230	   1250
   2239	   1375
   2246	   2000
   2247	   2000
   2251	   1213
   2252	   1377
   2267	   1250
   2268	   1250
   2269	   1250
   2270	   1250
   2271	   1250
   2272	   1250
   2322	   1849
   2323	   1769
   2324	   1397
   2325	   1431
   2326	   1280
   2327	   1250
   2328	   1328
   2331	   1274
   2332	   1019
   2333	   1508
   2337	   1304
   2378	   2000
   2386	   1000
   2387	   1191
   2388	   1468
   2389	   2000
   2390	   1463
   2392	   1160
   2393	   1233
   2394	   1378
   2398	   1431
   2406	   1572
   2407	   1344
   2408	   1438
   2409	   2000
   2415	   2000
   2416	   2000
   2419	   2000
   2420	   1478
   2421	   1093
   2437	   1250
   2438	   1250
   2439	   1250
   2440	   1250
   2441	   1250
   2442	   1250
   2443	   1250
   2444	   1250
   2445	   1250
   2482	   1812
   2495	   1938
   2496	   1498
   2497	   1282
   2498	   1090
   2499	   1250
   2500	   1621
   2501	   1857
   2502	   1104
   2503	   1070
   2504	   1365
   2505	   1466
   2519	   1173
   2560	   1084
   2561	   1338
   2562	   1750
   2563	   1475
   2564	   1594
   2565	   1750
   2566	   1522
   2567	   2000
   2568	   1733
   2569	   2000
   2572	   1250
   2580	   1683
   2581	   1481
   2584	   2000
   2588	   1931
   2589	   2000
   2611	   1632
   2612	   1250
   2613	   1250
   2614	   1250
   2615	   1250
   2616	   1250
   2617	   1250
   2667	   1812
   2668	   1981
   2669	   1934
   2670	   1602
   2671	   1629
   2672	   1057
   2673	   1250
   2674	   1143
   2675	   1742
   2676	   1250
   2677	   1473
   2678	   1383
   2679	   1482
   2683	   1778
   2684	   1060
   2731	   1324
   2732	   1050
   2737	   1729
   2741	   1594
   2746	   1296
   2753	   1323
   2754	   1750
   2755	   1716
   2756	   2000
   2757	   2000
   2758	   1877
   2761	   1422
   2762	   1560
   2763	   1609
   2764	   1051
   2772	   1127
   2773	   1607
   2785	   1250
   2786	   1250
   2787	   1250
   2788	   1250
   2789	   1250
   2790	   1250
   2791	   1250
   2833	   1500
   2834	   1737
   2835	   1601
   2841	   1582
   2842	   1661
   2843	   1552
   2844	   1512
   2845	   1900
   2846	   1040
   2847	   1250
   2848	   1229
   2849	   1003
   2850	   1788
   2851	   1315
   2852	   1367
   2853	   1131
   2856	   1150
   2857	   1000
   2908	   1303
   2909	   1103
   2930	   1750
   2931	   1633
   2933	   2000
   2934	   1892
   2935	   2000
   2936	   1861
   2937	   1493
   2947	   1174
   2960	   1972
   2961	   1022
   2962	   1250
   2963	   1250
   2964	   1250
   2965	   1250
   2966	   1250
   2967	   1250
   3008	   1340
   3011	   1557
   3012	   1288
   3013	   1293
   3014	   1348
   3015	   1743
   3019	   1690
   3020	   1988
   3021	   1618
   3022	   1516
   3023	   1895
   3024	   1598
   3025	   1250
   3026	   1250
   3027	   1250
   3028	   1681
   3030	   1266
   3031	   1373
   3035	   1080
   3044	   1024
   3046	   1500
   3083	   1055
   3084	   1038
   3090	   1000
   3091	   1000
   3110	   1481
   3111	   1830
   3112	   1832
   3113	   2000
   3114	   2000
   3115	   1325
   3116	   1683
   3117	   1440
   3123	   1467
   3124	   2000
   3126	   2000
   3138	   1057
   3139	   1079
   3140	   1015
   3141	   1250
   3142	   1250
   3143	   1250
   3144	   1250
   3145	   1250
   3146	   1250
   3187	   1183
   3189	   1750
   3190	   1493
   3191	   1579
   3192	   1368
   3193	   1340
   3197	   1658
   3198	   1538
   3199	   1937
   3200	   1887
   3201	   1546
   3202	   1671
   3203	   1605
   3204	   1250
   3205	   1250
   3206	   1510
   3207	   1021
   3208	   1312
   3209	   1268
   3265	   1539
   3272	   1440
   3283	   1532
   3284	   1058
   3291	   1143
   3292	   2000
   3293	   1223
   3294	   1750
   3296	   1016
   3303	   2000
   3304	   1500
   3305	   1631
   3306	   1529
   3307	   1545
   3308	   1750
   3320	   1039
   3321	   1070
   3322	   1057
   3323	   1033
   3324	   1001
   3325	   1250
   3326	   1250
   3327	   1250
   3328	   1250
   3329	   1250
   3371	   1169
   3374	   1733
   3375	   1692
   3376	   1307
   3377	   1026
   3378	   1168
   3381	   1612
   3382	   1667
